,Unnamed: 0,POSTED_BY,RERA,BHK_NO.,SQUARE_FT,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),transformed_price,PRICE_PER_SQFT,LAT_ROUNDED,LONG_ROUNDED
24979,24979,Dealer,0,2,1002.12,"Sunnambu Kolathur,Chennai",80.21,13.13,52.0,-0.166861218308686,0.051889993214385505,13.13,80.21
24980,24980,Owner,0,2,1957.73,"Trichy Road,Coimbatore",76.97,11.0,88.0,0.5266505807727992,0.04495001864404182,11.0,76.97
24981,24981,Owner,0,2,1184.31,"Villivakkam,Chennai",80.21,13.11,32.0,-0.8535316572511671,0.027019952546208342,13.11,80.21
24982,24982,Dealer,0,2,753.33,"Behala,Kolkata",88.32,22.5,22.6,-1.3721377007178652,0.030000132743950195,22.5,88.32
24983,24983,Owner,0,3,1131.09,"Sarvodaya Nagar,Kanpur",80.3,26.48,78.0,0.37227875217981815,0.06896002970585896,26.48,80.3
24984,24984,Dealer,0,2,900.25,"Mansarovar Extension,Jaipur",75.76,26.86,25.0,-1.2194316258726288,0.027770063871146902,26.86,75.76
24985,24985,Dealer,0,3,1448.13,"Akshaya Nagar,Bangalore",77.6,12.97,110.0,0.8050195609951637,0.07596003121266737,12.97,77.6
24986,24986,Dealer,0,2,1064.31,"MR 11,Indore",75.85,22.72,23.5,-1.312843344139314,0.022080033073070816,22.72,75.85
24987,24987,Dealer,1,2,568.68,"Kalwa,Maharashtra",73.0,19.2,85.0,0.4825433976734204,0.14946894562847296,19.2,73.0
24988,24988,Dealer,1,1,750.04,"Malad (West),Mumbai",72.83,19.18,95.0,0.6231814500765246,0.1266599114713882,19.18,72.83
24989,24989,Dealer,0,2,949.55,"Sector-37 Noida,Noida",77.34,28.57,28.8,-1.0083535823526295,0.030330156389868888,28.57,77.34
24990,24990,Dealer,1,3,1663.32,"Zirakpur,Chandigarh",76.82,30.66,58.0,-0.01857738817218459,0.03487001899814828,30.66,76.82
24991,24991,Dealer,0,2,984.88,"Sukliya,Indore",75.86,22.76,28.0,-1.0500911243014128,0.028429859475266023,22.76,75.86
24992,24992,Dealer,0,1,610.05,"Badlapur,Mumbai",72.83,18.97,25.0,-1.2194316258726288,0.040980247520695026,18.97,72.83
24993,24993,Dealer,1,2,979.74,"Wakad,Pune",73.76,18.6,74.0,0.30404640869556343,0.07553024271745565,18.6,73.76
24994,24994,Dealer,0,2,948.57,"Hindustan More,Kolkata",88.35,22.56,33.2,-0.7999155095855521,0.03500005271092276,22.56,88.35
24995,24995,Dealer,0,2,1145.75,"Bhandup (West),Lalitpur",72.93,19.15,190.0,1.4482966956499876,0.16583024219943268,19.15,72.93
24996,24996,Dealer,0,3,1335.03,"Hiranandani Gardens - Powai,Mumbai",72.89,19.12,450.0,2.3582007704102113,0.3370710770544482,19.12,72.89
24997,24997,Owner,0,2,1649.75,"NH-8,Dharuhera",77.65,12.97,52.0,-0.166861218308686,0.03151992726170632,12.97,77.65
24998,24998,Dealer,0,3,1649.53,"Zirakpur,Chandigarh",76.82,30.66,36.9,-0.6474258278204231,0.02237000842664274,30.66,76.82
24999,24999,Owner,1,2,1000.0,"Rachna Nagar,Bhopal",77.44,23.24,22.0,-1.4131455794204104,0.022,23.24,77.44
25000,25000,Dealer,1,3,1100.42,"Sector 45 Faridabad,Faridabad",77.3,28.45,26.3,-1.1434016482925358,0.023899965467730502,28.45,77.3
25001,25001,Owner,0,2,885.24,"Thaiyur,Chennai",80.18,12.78,28.0,-1.0500911243014128,0.03162984049523293,12.78,80.18
25002,25002,Dealer,0,2,1078.01,"Kharghar,Lalitpur",78.42,24.69,110.0,0.8050195609951637,0.10203986976002077,24.69,78.42
25003,25003,Dealer,0,2,989.94,"Kondhwa,Pune",73.85,18.52,63.0,0.0921972789497877,0.06364022061943148,18.52,73.85
25004,25004,Dealer,1,2,1120.22,"Zirakpur,Chandigarh",76.82,30.66,47.8,-0.2827761019593839,0.04267018978414954,30.66,76.82
25005,25005,Owner,0,2,1280.26,"Jalahalli,Bangalore",77.54,13.05,55.0,-0.09041199840524089,0.04296002374517676,13.05,77.54
25006,25006,Dealer,1,2,971.43,"Goregaon (West),Mumbai",72.84,19.16,170.0,1.321727637223431,0.17499974264743728,19.16,72.84
25007,25007,Dealer,0,2,840.13,"Andheri (East),Mumbai",72.87,19.11,170.0,1.321727637223431,0.20234963636580053,19.11,72.87
25008,25008,Dealer,0,3,1783.51,"Ambedkar Nagar,Bangalore",77.02,13.02,130.0,1.0073786743921487,0.07288997538561601,13.02,77.02
25009,25009,Dealer,1,1,475.02,"Kasar vadavali,Lalitpur",78.42,24.69,54.0,-0.11535556720924202,0.11367942402425162,24.69,78.42
25010,25010,Builder,0,3,967.83,"Sarjapur,Bangalore",77.79,12.86,36.1,-0.6788874946302361,0.03729993903888079,12.86,77.79
25011,25011,Dealer,0,3,1305.63,"Mhada Colony,Pune",74.57,18.14,120.0,0.9110595636909599,0.09190965281128649,18.14,74.57
25012,25012,Dealer,1,3,1799.21,"Sector-102 Gurgaon,Gurgaon",76.97,28.48,100.0,0.6872577618024545,0.05557994897760684,28.48,76.97
25013,25013,Owner,0,3,1710.69,"Railway Station Area,Kota",72.84,21.21,68.0,0.19334925795055707,0.03975004238055989,21.21,72.84
25014,25014,Owner,0,2,948.58,"Kadma,Jamshedpur",86.17,22.8,29.7,-0.9629268840942973,0.031309958042547804,22.8,86.17
25015,25015,Owner,0,2,960.0,"Podanur,Coimbatore",77.01,10.95,42.0,-0.4634451859810767,0.04375,10.95,77.01
25016,25016,Dealer,1,1,614.73,"Marol,Maharashtra",72.88,19.11,110.0,0.8050195609951637,0.1789403477949669,19.11,72.88
25017,25017,Dealer,0,2,1113.11,"Wagholi,Pune",73.98,18.58,49.5,-0.23451212720560924,0.04446999847274753,18.58,73.98
25018,25018,Owner,0,2,1360.02,"New Manish Nagar,Nagpur",79.07,21.09,53.0,-0.14083146078871223,0.038970015146836075,21.09,79.07
25019,25019,Dealer,0,3,1104.76,"Sakher Bazar,Kolkata",88.4,22.14,34.8,-0.7317314766046294,0.031500054310438466,22.14,88.4
25020,25020,Dealer,0,2,950.07,"Vikas Nagar,Kanpur",80.96,26.9,43.0,-0.4303443363471713,0.04525982296041344,26.9,80.96
25021,25021,Owner,0,2,864.0,"University Road,Rajkot",70.8,22.3,85.0,0.4825433976734204,0.09837962962962964,22.3,70.8
25022,25022,Dealer,1,2,869.0,"Dhokali,Maharashtra",75.11,18.14,80.0,0.40490665266517495,0.09205983889528194,18.14,75.11
25023,25023,Owner,0,2,703.06,"Chovisawadi,Pune",73.85,18.52,34.0,-0.7653709828854285,0.04836002617130829,18.52,73.85
25024,25024,Dealer,0,3,1438.05,"Jagannath Nagar,Bhubaneswar",85.83,20.26,84.5,0.47501858842830497,0.058760126560272595,20.26,85.83
25025,25025,Owner,0,2,1295.65,"Sayajipura,Vadodara",73.24,22.32,25.9,-1.1663397846205197,0.019989966426118163,22.32,73.24
25026,25026,Dealer,0,2,990.03,"Radha Avenue,Chennai",80.27,13.09,74.5,0.3128037950590247,0.07525024494207247,13.09,80.27
25027,25027,Owner,0,3,1479.81,"Bhavanipuram,Vijayawada",80.59,16.53,85.0,0.4825433976734204,0.05743980646164035,16.53,80.59
25028,25028,Dealer,1,3,932.64,"Goregaon (West),Mumbai",72.84,19.16,220.0,1.6118187870192244,0.23588951792760338,19.16,72.84
25029,25029,Dealer,0,2,1099.98,"Sector-35D Kharghar,Lalitpur",76.76,30.73,90.0,0.555106921807503,0.08181966944853543,30.73,76.76
25030,25030,Dealer,0,3,1300.0,"Arya Nagar,Kanpur",80.32,26.48,65.0,0.1337239464830372,0.05,26.48,80.32
25031,25031,Dealer,1,3,1347.37,"Bhopura,Ghaziabad",77.34,28.7,38.4,-0.590462366352579,0.02849996660160164,28.7,77.34
25032,25032,Owner,0,2,980.09,"Sector-108 Noida,Noida",77.38,28.53,63.0,0.0921972789497877,0.06427981103776184,28.53,77.38
25033,25033,Dealer,1,2,1268.96,"Mogappair,Chennai",80.18,13.07,88.7,0.5366940376295782,0.06989976043374102,13.07,80.18
25034,25034,Owner,0,3,1345.08,"Dharapur,Guwahati",91.63,26.14,58.0,-0.01857738817218459,0.04312011181491064,26.14,91.63
25035,25035,Owner,0,3,1526.32,"New Siddhapudur,Coimbatore",76.98,11.02,0.29,-7.264877361607632,0.00018999947586351485,11.02,76.98
25036,25036,Dealer,0,4,1209.05,"Mukundapur,Kolkata",88.4,22.49,93.0,0.5964570573705622,0.07691989578594764,22.49,88.4
25037,25037,Owner,0,3,1360.1,"transport nagar,Kota",77.98,27.21,42.0,-0.4634451859810767,0.03088008234688626,27.21,77.98
25038,25038,Owner,0,2,800.0,"Pratap Nagar,Jaipur",75.84,26.81,20.0,-1.5593791051517685,0.025,26.81,75.84
25039,25039,Dealer,0,3,2350.18,"Usman Road,Chennai",76.81,28.74,300.0,1.94566033866968,0.12764979703682272,28.74,76.81
25040,25040,Dealer,1,2,1155.23,"Goregaon (East),Mumbai",72.87,19.16,190.0,1.4482966956499876,0.16446941301732124,19.16,72.87
25041,25041,Dealer,0,1,441.61,"Kandivali (West),Lalitpur",72.84,19.2,120.0,0.9110595636909599,0.27173297706120786,19.2,72.84
25042,25042,Dealer,1,1,688.91,"Sector 17 Ulwe,Lalitpur",73.02,18.96,47.5,-0.29149588603796384,0.06894949993467943,18.96,73.02
25043,25043,Dealer,0,3,2407.15,"Sector 19 Kharghar,Mumbai",73.08,19.05,280.0,1.872797294032961,0.11632012961385871,19.05,73.08
25044,25044,Dealer,1,3,1995.01,"Sector-143 Noida,Noida",77.43,28.5,120.0,0.9110595636909599,0.06015007443571711,28.5,77.43
25045,25045,Dealer,0,1,710.07,"Hatkesh Udhog Nagar,Maharashtra",72.82,18.96,65.0,0.1337239464830372,0.09154027067753882,18.96,72.82
25046,25046,Owner,0,2,742.7,"Sector-17 Vasundhara,Ghaziabad",77.36,28.65,45.0,-0.3666887455388246,0.06058974013733674,28.65,77.36
25047,25047,Owner,0,3,1260.24,"Kidwai Nagar,Kanpur",80.33,26.43,60.0,0.026995258392604044,0.047609979051609214,26.43,80.33
25048,25048,Dealer,1,2,899.94,"Sultanpur Road,Lucknow",80.85,27.05,29.5,-0.9728868628694436,0.03277996310865169,27.05,80.85
25049,25049,Owner,0,2,1357.12,"Kaup,Udupi",74.75,13.33,35.0,-0.723457885431606,0.025789908040556475,13.33,74.75
25050,25050,Owner,0,3,1487.06,"Shastri Nagar,Pune",73.9,18.56,150.0,1.17667345215056,0.10087017336220462,18.56,73.9
25051,25051,Dealer,0,3,1502.09,"Faizabad Road,Lucknow",80.92,26.86,61.0,0.049135482982192676,0.04061008328395769,26.86,80.92
25052,25052,Owner,0,2,1470.08,"Siddanna Layout,Bangalore",77.6,12.97,85.5,0.49001757142441044,0.05816010013060514,12.97,77.6
25053,25053,Dealer,0,3,1481.48,"Sector-93 B Noida,Noida",77.39,28.52,100.0,0.6872577618024545,0.0675000675000675,28.52,77.39
25054,25054,Owner,0,2,839.72,"Tifra,Bilaspur",82.13,22.07,28.5,-1.0238509728817466,0.03393988472347925,22.07,82.13
25055,25055,Owner,0,3,1460.05,"Manva Kheda,Udaipur",73.68,24.58,55.0,-0.09041199840524089,0.037669942810177735,24.58,73.68
25056,25056,Dealer,0,1,1498.26,"Mihan,Lalitpur",78.42,24.69,17.2,-1.7937952311267495,0.011479983447465727,24.69,78.42
25057,25057,Owner,0,2,1100.28,"Bommanahalli,Bangalore",77.63,12.91,35.0,-0.723457885431606,0.031810084705711276,12.91,77.63
25058,25058,Owner,0,2,1216.8,"Inner ring road , Mallikarjunapuram colony,Guntur",85.9,20.45,42.6,-0.443478806741365,0.03500986193293886,20.45,85.9
25059,25059,Owner,0,3,1725.25,"Ahinsa Khand 2,Ghaziabad",76.9,28.92,80.0,0.40490665266517495,0.04637009129111723,28.92,76.9
25060,25060,Owner,0,3,1937.27,"Kharar Kurali Road,Chandigarh",76.57,30.83,42.0,-0.4634451859810767,0.021679992979811796,30.83,76.57
25061,25061,Dealer,1,2,1212.95,"Kanjur Marg (East),Maharashtra",72.82,18.96,230.0,1.6606666854078516,0.1896203470876788,18.96,72.82
25062,25062,Owner,0,2,949.91,"Narsala,Nagpur",79.33,21.21,22.0,-1.4131455794204104,0.023160088850522682,21.21,79.33
25063,25063,Owner,1,3,2029.02,"Ajmer Road,Jaipur",75.83,26.93,86.7,0.5077527445661891,0.042729987875920396,26.93,75.83
25064,25064,Owner,0,2,1125.04,"NRI Layout,Bangalore",77.6,12.97,70.0,0.23145098396527375,0.0622200099552016,12.97,77.6
25065,25065,Builder,1,2,731.96,"Savarkar Nagar,Lalitpur",73.75,20.01,35.5,-0.7030053087039052,0.048499918028307554,20.01,73.75
25066,25066,Owner,0,2,860.3,"Waluj,Aurangabad",75.23,19.79,21.0,-1.4843319330205396,0.024410089503661515,19.79,75.23
25067,25067,Owner,0,3,1950.2,"Nazrulpally,Bardhaman",87.89,23.41,65.0,0.1337239464830372,0.03332991488052507,23.41,87.89
25068,25068,Owner,0,3,1300.05,"Anisabad,Patna",85.09,25.58,50.0,-0.2206750825838836,0.03846005922849121,25.58,85.09
25069,25069,Dealer,0,3,1494.99,"Vennala,Kochi",76.27,9.93,82.0,0.4366121077808909,0.05484986521648974,9.93,76.27
25070,25070,Dealer,0,2,759.21,"Sector 18 Kharghar,Maharashtra",73.08,19.05,120.0,0.9110595636909599,0.158059035049591,19.05,73.08
25071,25071,Owner,0,2,995.02,"Kizhakkambalam,Kochi",76.27,9.93,40.0,-0.5324130108265358,0.040200196980965205,9.93,76.27
25072,25072,Owner,0,3,1348.31,"Kumbakonam,Thanjavur",79.34,10.95,36.0,-0.6828755412848533,0.026700091225311688,10.95,79.34
25073,25073,Dealer,0,2,1043.16,"Attavara,Mangalore",74.85,12.86,36.5,-0.6630592279305488,0.03498983856742973,12.86,74.85
25074,25074,Dealer,1,1,700.08,"Taloja,Maharashtra",74.21,21.56,34.5,-0.744243040836484,0.049280082276311275,21.56,74.21
25075,25075,Dealer,0,3,1414.9,"Kankarbagh,Patna",85.14,25.61,68.0,0.19334925795055707,0.048059933564209484,25.61,85.14
25076,25076,Dealer,0,2,671.01,"Azad Nagar,Mumbai",72.83,19.13,250.0,1.7513838231335261,0.37257268893161055,19.13,72.83
25077,25077,Dealer,0,2,1325.05,"Adajan,Surat",78.99,24.4,64.0,0.11314610195830034,0.0483000641485227,24.4,78.99
25078,25078,Dealer,0,3,1470.2,"Manimajra,Chandigarh",76.79,30.74,110.0,0.8050195609951637,0.07481975241463747,30.74,76.79
25079,25079,Dealer,1,3,979.29,"Kanchpada,Mumbai",72.83,18.97,280.0,1.872797294032961,0.2859214328748379,18.97,72.83
25080,25080,Dealer,0,3,1204.08,"Dagapur,Siliguri",88.4,26.74,29.5,-0.9728868628694436,0.024500033220384028,26.74,88.4
25081,25081,Owner,0,2,1350.44,"Muttukuru,Nellore",79.97,14.43,40.0,-0.5324130108265358,0.029619975711619916,14.43,79.97
25082,25082,Dealer,0,2,860.12,"Kengeri Satellite Town Stage 1,Bangalore",77.48,12.91,30.5,-0.9238273053829008,0.03546016834860252,12.91,77.48
25083,25083,Owner,0,3,1609.03,"Kasavanhalli,Bangalore",77.68,12.91,87.0,0.5121425277474285,0.05406984332175286,12.91,77.68
25084,25084,Owner,0,2,1049.03,"Kalkere,Bangalore",77.86,12.88,46.0,-0.3360549920309494,0.04385003288752467,12.88,77.86
25085,25085,Owner,1,2,930.14,"Hindu Colony,Ratnagiri",73.31,16.99,45.0,-0.3666887455388246,0.04837981379147225,16.99,73.31
25086,25086,Dealer,1,2,545.23,"Hinjewadi,Pune",73.74,18.59,52.8,-0.14599239169604375,0.09683986574473158,18.59,73.74
25087,25087,Owner,0,2,1015.23,"Ambalpady,Udupi",74.73,13.34,40.0,-0.5324130108265358,0.039399938930094656,13.34,74.73
25088,25088,Dealer,0,3,1878.13,"Koramangala,Bangalore",77.62,12.93,180.0,1.3870433020834425,0.09584001107484572,12.93,77.62
25089,25089,Dealer,1,2,1050.79,"Gandhi Path,Jaipur",86.59,25.88,33.1,-0.804299482755198,0.031500109441467854,25.88,86.59
25090,25090,Owner,0,2,604.03,"Stede Ford Hospital, Ambattur,Chennai",80.21,13.08,36.0,-0.6828755412848533,0.05959968875718094,13.08,80.21
25091,25091,Dealer,0,1,450.06,"New Town,Kolkata",88.48,22.59,15.5,-1.9575843509528825,0.0344398524641159,22.59,88.48
25092,25092,Dealer,1,2,1084.99,"Shaheed Bhagat Singh Nagar,Ludhiana",75.8,30.88,48.0,-0.2769974251759186,0.044240039078701186,30.88,75.8
25093,25093,Owner,1,1,635.14,"Tapukara,Bhiwadi",76.86,28.21,18.4,-1.6885301112169862,0.028969990868155052,28.21,76.86
25094,25094,Builder,1,2,687.78,"Kondhwa,Lalitpur",78.42,24.69,53.2,-0.13569268028585665,0.07735031550786589,24.69,78.42
25095,25095,Dealer,0,4,1972.39,"Manpada,Lalitpur",78.42,24.69,370.0,2.162341907170731,0.18758967546986144,24.69,78.42
25096,25096,Owner,0,2,800.0,"Undri,Pune",73.93,18.45,38.0,-0.60540320347418,0.0475,18.45,73.93
25097,25097,Owner,0,3,1800.18,"Purbalok,Kolkata",88.34,22.54,100.0,0.6872577618024545,0.0555500005555,22.54,88.34
25098,25098,Owner,0,4,1830.16,"Brahmapur,Kolkata",88.36,22.46,50.0,-0.2206750825838836,0.027320015736329063,22.46,88.36
25099,25099,Dealer,1,1,679.99,"Kasar vadavali,Maharashtra",72.9,20.08,49.0,-0.24850919463932944,0.07205988323357697,20.08,72.9
25100,25100,Dealer,0,3,1100.02,"Chhalera,Noida",77.32,28.57,44.1,-0.3949277984059843,0.04009018017854221,28.57,77.32
25101,25101,Dealer,1,3,1476.21,"Kanakapura,Bangalore",77.42,12.55,85.0,0.4825433976734204,0.05757988362089404,12.55,77.42
25102,25102,Dealer,1,3,957.33,"Bandra Kurla Complex,Lalitpur",78.96,24.04,350.0,2.1056244611288606,0.3656001587749261,24.04,78.96
25103,25103,Owner,0,2,1000.0,"Thengod,Ernakulam",76.28,9.98,50.0,-0.2206750825838836,0.05,9.98,76.28
25104,25104,Owner,0,3,2166.67,"Whitefield,Bangalore",77.76,13.0,130.0,1.0073786743921487,0.0599999076924497,13.0,77.76
25105,25105,Owner,0,1,546.96,"Kestopur,Kolkata",88.42,22.61,15.9,-1.9173364046051593,0.029069767441860465,22.61,88.42
25106,25106,Dealer,0,2,650.04,"Runwal Nagar,Mumbai",72.83,18.97,80.0,0.40490665266517495,0.12306934957848749,18.97,72.83
25107,25107,Owner,0,3,1100.04,"Rajendar Nagar,Ghaziabad",77.36,28.68,53.0,-0.14083146078871223,0.04818006617941166,28.68,77.36
25108,25108,Owner,0,2,1498.64,"Thanisandra,Bangalore",77.62,13.06,88.0,0.5266505807727992,0.05871990604815032,13.06,77.62
25109,25109,Dealer,0,3,1800.0,"Somalwada,Lalitpur",78.42,24.69,90.0,0.555106921807503,0.05,24.69,78.42
25110,25110,Owner,0,2,783.11,"MadhukarApartment,Opp.Mafatlal Mill,Nadiad-MahemdabadRoad,Nadiad",72.87,22.7,23.0,-1.3454660287584763,0.029370075723716974,22.7,72.87
25111,25111,Owner,0,1,620.02,"Mangalwar Peth,Kolhapur",74.23,16.69,35.0,-0.723457885431606,0.05644979194219542,16.69,74.23
25112,25112,Dealer,0,3,1850.02,"JP Nagar,Bangalore",77.58,12.91,150.0,1.17667345215056,0.08108020453832931,12.91,77.58
25113,25113,Dealer,0,1,621.75,"Jay Parkash Nagar Goregaon East,Lalitpur",72.85,19.16,110.0,0.8050195609951637,0.1769199839163651,19.16,72.85
25114,25114,Dealer,1,2,599.89,"UIT,Bhiwadi",76.86,28.21,10.9,-2.52255768517576,0.01816999783293604,28.21,76.86
25115,25115,Owner,1,2,900.14,"Pipla,Nagpur",78.73,21.4,32.0,-0.8535316572511671,0.03555002555158086,21.4,78.73
25116,25116,Owner,0,2,1190.07,"Lal Bahadur Shastri Nagar,Bangalore",77.67,12.97,70.0,0.23145098396527375,0.058820069407681905,12.97,77.67
25117,25117,Owner,0,1,380.05,"Shirse,Karjat",73.33,18.89,12.5,-2.3009448960762575,0.032890409156689907,18.89,73.33
25118,25118,Dealer,1,3,1799.32,"Gotri Road,Vadodara",73.15,22.31,42.5,-0.4467842978599087,0.023620034235155504,22.31,73.15
25119,25119,Owner,0,2,1500.23,"Sunpharma Road,Vadodara",73.2,22.3,32.0,-0.8535316572511671,0.021330062723715695,22.3,73.2
25120,25120,Dealer,0,1,550.08,"Jawahar Nagar,Akola",77.05,21.1,24.0,-1.2809848188052977,0.04363001745200698,21.1,77.05
25121,25121,Dealer,0,3,1467.87,"Hiranandani Meadows,Mumbai",72.97,19.23,270.0,1.8340702975643643,0.18393999468617794,19.23,72.97
25122,25122,Dealer,0,3,1800.29,"Marathahalli,Bangalore",77.7,12.96,75.0,0.3214940875193867,0.04165995478506241,12.96,77.7
25123,25123,Dealer,0,2,1150.04,"Undri,Pune",73.93,18.45,65.0,0.1337239464830372,0.056519773225279124,18.45,73.93
25124,25124,Dealer,0,2,766.08,"Nanmangalam,Chennai",80.18,12.94,46.8,-0.312087988161424,0.061090225563909764,12.94,80.18
25125,25125,Dealer,1,2,1090.01,"Sector-25 Khandeshhwar,Lalitpur",77.34,28.58,97.0,0.6492669587033071,0.08899000926597003,28.58,77.34
25126,25126,Dealer,0,1,435.0,"Sundarpada,Bhubaneswar",85.82,20.23,8.7,-2.891367141195649,0.019999999999999997,20.23,85.82
25127,25127,Builder,0,2,680.93,"Joka,Kolkata",88.3,22.45,21.0,-1.4843319330205396,0.0308401744672727,22.45,88.3
25128,25128,Dealer,1,2,1240.35,"Vaishali Nagar,Jaipur",75.75,26.92,43.4,-0.41734780532964283,0.03499012375539162,26.92,75.75
25129,25129,Owner,0,1,545.23,"Malad (East),Maharashtra",72.86,19.18,110.0,0.8050195609951637,0.20174972030152413,19.18,72.86
25130,25130,Owner,0,2,703.09,"Central Spine,Jaipur",75.87,26.92,35.0,-0.723457885431606,0.049780255728285136,26.92,75.87
25131,25131,Dealer,0,2,1100.05,"Iyyappanthangal,Chennai",80.14,13.04,46.4,-0.3240127696237678,0.04217990091359484,13.04,80.14
25132,25132,Owner,1,3,1450.25,"IIM Road,Lucknow",77.0,21.0,65.0,0.1337239464830372,0.044819858645061196,21.0,77.0
25133,25133,Dealer,0,3,1711.07,"Maraimalai Nagar,Chennai",79.84,10.78,86.7,0.5077527445661891,0.05067004856610192,10.78,79.84
25134,25134,Owner,0,3,1400.17,"Gandhi Nagar,Ghaziabad",77.26,28.66,50.0,-0.2206750825838836,0.0357099495061314,28.66,77.26
25135,25135,Dealer,0,1,615.01,"Yemlur,Bangalore",77.6,12.97,50.0,-0.2206750825838836,0.08129949106518593,12.97,77.6
25136,25136,Dealer,0,2,2350.24,"om kar nagar,Lalitpur",78.42,24.69,82.0,0.4366121077808909,0.03489005378174144,24.69,78.42
25137,25137,Dealer,1,2,763.76,"Thane West,Mumbai",72.96,19.18,130.0,1.0073786743921487,0.17021053734157326,19.18,72.96
25138,25138,Dealer,0,2,1060.07,"Dhirenpara,Guwahati",91.77,26.17,42.0,-0.4634451859810767,0.03962002509268256,26.17,91.77
25139,25139,Dealer,0,3,1581.98,"Dhirenpara,Guwahati",91.77,26.17,63.2,0.09641731976087538,0.03994993615595646,26.17,91.77
25140,25140,Dealer,0,3,1200.12,"Bhavsingpura,Aurangabad",75.34,19.89,40.0,-0.5324130108265358,0.033330000333300004,19.89,75.34
25141,25141,Dealer,0,1,596.5,"Noida Extension,Noida",77.43,28.58,19.1,-1.630559168538862,0.032020117351215426,28.58,77.43
25142,25142,Dealer,0,2,699.99,"Vasant Vihar,Maharashtra",79.09,21.1,120.0,0.9110595636909599,0.17143102044314917,21.1,79.09
25143,25143,Owner,0,2,1064.8,"Kamptee Road,Nagpur",79.2,21.22,35.0,-0.723457885431606,0.03287002253944403,21.22,79.2
25144,25144,Dealer,0,3,1365.95,"Ajmer Road,Jaipur",75.83,26.93,34.9,-0.7275879900402875,0.02554998352794758,26.93,75.83
25145,25145,Owner,0,2,1300.0,"Sector-24 Dharuhera,Dharuhera",76.78,28.22,39.0,-0.5683782790314671,0.03,28.22,76.78
25146,25146,Dealer,0,3,1736.81,"Tollygunge,Kolkata",88.35,22.5,130.0,1.0073786743921487,0.07484986843696202,22.5,88.35
25147,25147,Dealer,0,2,1045.05,"Sector-34B Kharghar,Lalitpur",76.77,30.72,90.0,0.555106921807503,0.08612028132625234,30.72,76.77
25148,25148,Dealer,1,3,2340.82,"Sector-104 Gurgaon,Gurgaon",76.99,28.47,150.0,1.17667345215056,0.06408010867986431,28.47,76.99
25149,25149,Builder,1,3,1177.35,"Vadavalli,Coimbatore",76.9,11.03,95.0,0.6231814500765246,0.08068968446086551,11.03,76.9
25150,25150,Dealer,0,2,1079.86,"Narendrapur,Kolkata",88.4,22.44,43.0,-0.4303443363471713,0.039819976663641586,22.44,88.4
25151,25151,Owner,0,2,812.08,"Manewada,Nagpur",79.11,21.09,50.0,-0.2206750825838836,0.06157028864151315,21.09,79.11
25152,25152,Dealer,0,3,1850.14,"Pakhowal Road,Ludhiana",75.7,30.71,80.0,0.40490665266517495,0.04323997102921941,30.71,75.7
25153,25153,Owner,0,2,930.15,"Warangade,Palghar",72.77,19.7,53.0,-0.14083146078871223,0.05698005698005698,19.7,72.77
25154,25154,Dealer,0,2,1195.05,"Sector 2 Kharghar,Lalitpur",73.06,19.03,140.0,1.0955146099305473,0.1171499100456048,19.03,73.06
25155,25155,Owner,0,2,540.06,"Shahpur Bamheta,Ghaziabad",77.48,28.65,27.3,-1.0877234866531083,0.05054993889567826,28.65,77.48
25156,25156,Owner,0,1,600.09,"Salvi Stop Ratnagiri,Ratnagiri",73.1,17.9,26.5,-1.1320784763299592,0.04416004266026762,17.9,73.1
25157,25157,Dealer,0,3,1500.15,"Khalapur,Lalitpur",73.27,18.82,100.0,0.6872577618024545,0.06666000066660001,18.82,73.27
25158,25158,Dealer,0,3,1140.19,"Anandapur,Kolkata",87.78,22.24,44.0,-0.3981058208824657,0.03859005955147826,22.24,87.78
25159,25159,Owner,0,3,1850.44,"Ahinsa Khand 2,Ghaziabad",76.9,28.92,73.0,0.2863264515630853,0.03945007673850544,28.92,76.9
25160,25160,Dealer,0,2,1102.02,"Amruthahalli,Bangalore",77.61,13.06,70.0,0.23145098396527375,0.06351971833542042,13.06,77.61
25161,25161,Dealer,1,3,1895.02,"Sector-137 Noida,Noida",77.41,28.51,100.0,0.6872577618024545,0.05276989161064263,28.51,77.41
25162,25162,Dealer,0,1,680.03,"Seawoods,Lalitpur",78.42,24.69,78.0,0.37227875217981815,0.11470082202255784,24.69,78.42
25163,25163,Owner,0,2,868.06,"Baguihati,Kolkata",88.43,22.62,20.0,-1.5593791051517685,0.02303988203580398,22.62,88.43
25164,25164,Owner,0,3,1430.39,"Kundli,Sonipat",77.11,28.87,45.0,-0.3666887455388246,0.03145995148176371,28.87,77.11
25165,25165,Dealer,0,3,1802.88,"Puzhakkal,Thrissur",76.18,10.55,150.0,1.17667345215056,0.08320021299254525,10.55,76.18
25166,25166,Owner,0,3,1640.42,"Vadtal Bakrol Road,Anand",72.91,22.56,25.0,-1.2194316258726288,0.015239999512320015,22.56,72.91
25167,25167,Dealer,1,3,1455.5,"Byculla,Maharashtra",72.83,18.98,820.0,2.9219843047240412,0.5633802816901409,18.98,72.83
25168,25168,Dealer,0,3,1350.17,"Munnekollal,Bangalore",77.6,12.97,62.0,0.07086483393153738,0.045920143389350965,12.97,77.6
